SE270,SE131,TF14,SE605,SE080,SE475,SE450,SE600,SE011,SE446,SE460,SE455,SE025,SE480,SE380,SE441,SE370,YEAR,SE281,SE136,SE375,SE420,SE206,FADN_2012_,SE132,SE256,SE360,SE207,SE470,SE336,REGION,SE135
30331.0,51290.0,(37) Specialist olives,11899.0,0.34,0.0,9822.0,11732.0,2302.44,202772.0,300.0,22012.0,27.37,81603.0,27.0,234905.0,7313.0,2017,6748.0,1882.8967668999999,1000.0,32668.0,273.0,575,1.6910283836000002,49.0,4736.0,814.94992452,97.0,10507.0,(0575) Andalucía,50968.0
203257.0,282199.0,(45) Specialist milk,28307.0,152.59,18.0,98821.0,31038.0,4166.43,147693.0,152567.0,31561.0,42.96,275689.0,0.0,430643.0,4908.0,2017,152900.0,37.00534858,1304.0,109427.0,280644.0,575,1.3883875171000002,0.0,12417.0,1839.1912215,23157.0,31727.0,(0575) Andalucía,1555.0
46119.0,62404.0,(48) Specialist sheep and goats,17509.0,82.45,10.0,19822.0,17204.0,2560.35,206393.0,37482.0,10747.0,111.43,96026.0,60.0,274444.0,2874.0,2017,29982.0,63.228490263999994,1148.0,33424.0,53696.0,575,1.3531009328,2017.0,3556.0,651.22963602,18620.0,8500.0,(0575) Andalucía,6691.0
47624.0,46385.0,(49) Specialist cattle,38360.0,115.3,825.0,30991.0,36312.0,2071.66,900918.0,80935.0,12621.0,234.29,219392.0,10.0,1025466.0,3541.0,2017,27739.0,33.173723791,2387.0,35089.0,38779.0,575,0.9739917406,0.0,3303.0,336.33301613,55116.0,10645.0,(0575) Andalucía,7607.0
135294.0,218368.0,(50) Specialist granivores,2379.0,387.91,0.0,131623.0,2435.0,2539.05,56024.0,19252.0,7430.0,19.75,298753.0,790.0,214329.0,6313.0,2017,100504.0,125.56484391,691.0,85509.0,215957.0,575,1.6140324569,0.0,6151.0,556.72035317,95616.0,20844.0,(0575) Andalucía,2411.0
51956.0,72300.0,(60) Mixed crops,23099.0,0.06,9.0,3728.0,22870.0,2798.86,521392.0,52.0,12856.0,47.43,115767.0,74.0,538029.0,8985.0,2017,18180.0,1590.0527338,2501.0,43215.0,46.0,575,1.3915642524,0.0,3367.0,724.25868342,6.0,18850.0,(0575) Andalucía,72254.0
70771.0,110381.0,(70) Mixed livestock,27932.0,151.12,0.0,13232.0,27066.0,2606.98,502753.0,82855.0,6598.0,232.87,273931.0,203.0,605438.0,5508.0,2017,45761.0,43.39558102,2885.0,66676.0,100795.0,575,1.5596918897999998,0.0,2813.0,666.97099554,54422.0,13601.0,(0575) Andalucía,9586.0
22157.0,31426.0,(80) Mixed crops and livestock,17034.0,20.15,359.0,9820.0,16995.0,2082.03,205088.0,15438.0,8969.0,57.11,46714.0,27.0,239315.0,2249.0,2017,10878.0,341.44331061,455.0,26242.0,13963.0,575,1.4183432789,275.0,2743.0,811.37038198,5852.0,5805.0,(0575) Andalucía,17188.0
156451.0,133782.0,(15) Specialist COP,39807.0,1.31,25357.0,46034.0,39241.0,3351.07,103476.0,245.0,130163.0,222.12,81732.0,3591.0,289168.0,15393.0,2017,52061.0,530.38568704,7602.0,19429.0,756.0,755,0.8551094817,21216.0,25378.0,553.76866467,614.0,52425.0,(0755) Estonia,111810.0
54839.0,55114.0,(16) Specialist other fieldcrops,10512.0,0.37,16655.0,30317.0,10644.0,2411.19,59576.0,51.0,31608.0,55.08,28019.0,623.0,124033.0,5606.0,2017,21564.0,593.61448668,1797.0,12705.0,700.0,755,1.005008465,23955.0,7445.0,1677.3723630999998,209.0,17805.0,(0755) Estonia,30459.0
54587.0,56804.0,(20) Specialist horticulture,2623.0,0.05,19528.0,35125.0,2798.0,3590.74,23147.0,0.0,24660.0,10.29,27587.0,1217.0,89419.0,9958.0,2017,16810.0,6384.1154311,792.0,6741.0,268.0,755,1.0406090703,11975.0,7715.0,1428.2457927,70.0,18096.0,(0755) Estonia,44561.0
27003.0,17654.0,(36) Specialist orchards - fruits,11094.0,0.19,840.0,16549.0,11048.0,1683.97,60490.0,168.0,9725.0,28.27,27520.0,562.0,86977.0,4206.0,2017,5988.0,242.10030279,1140.0,2951.0,137.0,755,0.6537884637,11047.0,6277.0,708.72309765,163.0,8829.0,(0755) Estonia,6471.0
467411.0,453399.0,(45) Specialist milk,72111.0,152.78,56210.0,306288.0,70516.0,11575.46,128925.0,88803.0,148917.0,248.58,118028.0,9400.0,684669.0,79010.0,2017,216985.0,406.76374618,10038.0,59701.0,319419.0,755,0.9700224895,35872.0,48616.0,2090.7241860999998,31683.0,103361.0,(0755) Estonia,98108.0
17314.0,13765.0,(48) Specialist sheep and goats,8363.0,12.39,2800.0,12158.0,8095.0,2161.87,28918.0,4864.0,13221.0,40.39,6547.0,141.0,59242.0,1009.0,2017,6655.0,128.72943759,517.0,5832.0,4786.0,755,0.7950335782,3982.0,2693.0,386.45005527,6110.0,6298.0,(0755) Estonia,4997.0
57739.0,42935.0,(49) Specialist cattle,24070.0,41.29,9358.0,24168.0,23826.0,3084.35,37208.0,22012.0,37216.0,110.05,19673.0,670.0,120640.0,6123.0,2017,24006.0,152.61459574,1936.0,10370.0,16467.0,755,0.7436027444,10055.0,8510.0,398.79163296,13735.0,16495.0,(0755) Estonia,16413.0
516104.0,569054.0,(50) Specialist granivores,41710.0,556.18,28292.0,301087.0,40730.0,11145.14,28308.0,35144.0,220472.0,63.15,168738.0,4901.0,589706.0,78450.0,2017,313531.0,597.98166891,1875.0,100380.0,491666.0,755,1.1025941445999998,40799.0,39995.0,884.00542767,125288.0,77351.0,(0755) Estonia,36588.0
153797.0,142915.0,(80) Mixed crops and livestock,32377.0,43.23,29592.0,70421.0,32044.0,4610.41,68318.0,17737.0,85466.0,140.83,47875.0,2444.0,262151.0,21105.0,2017,64860.0,479.24460052,4274.0,23912.0,59929.0,755,0.9292451572,17366.0,21452.0,1271.710176,16362.0,39663.0,(0755) Estonia,65620.0
202600.0,204638.0,(15) Specialist COP,41531.0,1.43,45220.0,31219.0,38736.0,2391.22,166066.0,1087.0,104092.0,162.22,155538.0,3489.0,317362.0,6268.0,2017,72974.0,1215.3570889,22504.0,41382.0,2828.0,121,1.0100611997,13626.0,38086.0,1981.4165645999997,319.0,59279.0,(0121) Île-de-France,188184.0
538525.0,626143.0,(16) Specialist other fieldcrops,48593.0,4.83,98968.0,199699.0,40813.0,7162.33,140875.0,3155.0,163613.0,182.7,320409.0,7064.0,548484.0,98804.0,2017,174131.0,3365.5161174000004,48016.0,128431.0,4128.0,121,1.1627005098,28118.0,72975.0,854.38910834,1645.0,137534.0,(0121) Île-de-France,593898.0
300781.0,366219.0,(20) Specialist horticulture,3148.0,0.01,37894.0,73424.0,2111.0,7417.42,15378.0,0.0,51011.0,11.5,133432.0,1313.0,141305.0,86040.0,2017,107787.0,33863.453282,10812.0,70363.0,12.0,121,1.217561445,7862.0,28566.0,1127.5510204000002,16.0,66263.0,(0121) Île-de-France,358345.0
164363.0,160385.0,(15) Specialist COP,38357.0,15.13,25012.0,23893.0,36343.0,2039.39,91645.0,10347.0,87485.0,146.85,134321.0,2312.0,235590.0,2453.0,2017,61733.0,978.28960263,17853.0,32585.0,9145.0,131,0.9757979478000001,10333.0,32962.0,599.78196496,8082.0,47050.0,(0131) Champagne-Ardenne,140908.0
238897.0,263490.0,(16) Specialist other fieldcrops,46001.0,2.34,35980.0,39785.0,43405.0,2660.74,56091.0,1433.0,119039.0,150.47,184984.0,4271.0,294706.0,8942.0,2017,92126.0,1604.3767754,26258.0,68027.0,3525.0,131,1.1029419858,21823.0,44039.0,762.52181815,1269.0,63261.0,(0131) Champagne-Ardenne,238142.0
267593.0,277241.0,(45) Specialist milk,52137.0,177.16,15407.0,175760.0,49938.0,3533.26,36629.0,97489.0,133939.0,156.72,155408.0,6639.0,458049.0,6355.0,2017,90986.0,216.51243378,18444.0,59885.0,235607.0,131,1.036053074,7742.0,57963.0,1329.8835560999999,60378.0,87206.0,(0131) Champagne-Ardenne,33891.0
221308.0,207544.0,(49) Specialist cattle,52162.0,196.61,10059.0,118041.0,50351.0,3080.1,44678.0,110516.0,103976.0,156.25,102148.0,3431.0,386351.0,6402.0,2017,78983.0,172.20733916,15842.0,39300.0,175574.0,131,0.9378085642,5080.0,46266.0,893.00681769,109580.0,70384.0,(0131) Champagne-Ardenne,26890.0
325506.0,303256.0,(80) Mixed crops and livestock,65587.0,143.49,44536.0,114130.0,63091.0,3606.89,23578.0,88679.0,157412.0,238.88,158565.0,6449.0,400614.0,10236.0,2017,120487.0,494.79251474,27391.0,41207.0,175522.0,131,0.9316464170000001,9894.0,66592.0,1223.2728548,64631.0,94351.0,(0131) Champagne-Ardenne,117840.0
180419.0,178783.0,(15) Specialist COP,34307.0,7.18,35598.0,23416.0,31907.0,2270.06,108821.0,4694.0,107050.0,128.41,123358.0,2980.0,257303.0,3819.0,2017,62068.0,1289.0495293,22728.0,30271.0,5325.0,132,0.9909294256,13370.0,37358.0,738.24429875,3009.0,51466.0,(0132) Picardie,160087.0
311592.0,341194.0,(16) Specialist other fieldcrops,45005.0,24.36,64393.0,75246.0,40611.0,3362.7,124227.0,18373.0,156717.0,161.98,203142.0,5985.0,412612.0,13693.0,2017,112511.0,1858.0994572,36216.0,70483.0,21077.0,132,1.0950019484,24765.0,54754.0,865.42775248,12359.0,88433.0,(0132) Picardie,295352.0
254163.0,276058.0,(45) Specialist milk,32929.0,151.78,16079.0,144249.0,29863.0,3076.27,72194.0,100847.0,129131.0,95.31,104121.0,5292.0,458439.0,7433.0,2017,94235.0,442.91010062,17802.0,56242.0,220927.0,132,1.0861443844,13248.0,51015.0,1455.6153146,43930.0,78386.0,(0132) Picardie,41883.0
282455.0,288081.0,(80) Mixed crops and livestock,43013.0,116.56,27079.0,75385.0,39756.0,3075.77,88609.0,73937.0,111770.0,135.68,143694.0,4446.0,367828.0,7770.0,2017,111581.0,938.86677898,26195.0,46958.0,149633.0,132,1.0199157516,12358.0,45169.0,1283.71801,35277.0,87294.0,(0132) Picardie,126090.0
159506.0,141007.0,(15) Specialist COP,30575.0,13.78,51046.0,37401.0,28466.0,1997.59,84596.0,11519.0,57320.0,123.68,62138.0,5587.0,198715.0,3973.0,2017,50623.0,1029.0645834,20366.0,9966.0,8194.0,133,0.8840190729999999,7717.0,26719.0,594.81167166,5927.0,52238.0,(0133) Haute-Normandie,125096.0
331696.0,343072.0,(16) Specialist other fieldcrops,37073.0,31.15,151760.0,93896.0,29636.0,3766.25,94129.0,24634.0,148011.0,151.06,159596.0,5154.0,380262.0,20890.0,2017,110840.0,2113.0072612,36353.0,41538.0,16019.0,133,1.0342971796,16431.0,57925.0,514.26407246,13081.0,100533.0,(0133) Haute-Normandie,310622.0
273019.0,291515.0,(45) Specialist milk,33200.0,149.99,25157.0,150508.0,30729.0,3587.33,44522.0,92625.0,90151.0,102.42,121953.0,8143.0,390382.0,11808.0,2017,96065.0,505.94633697,22604.0,52774.0,233178.0,133,1.0677468649,6990.0,51413.0,1554.6008578,49469.0,82986.0,(0133) Haute-Normandie,51347.0
292264.0,298852.0,(80) Mixed crops and livestock,39434.0,120.17,56449.0,139982.0,36333.0,3282.68,57333.0,79379.0,140888.0,135.98,108285.0,7951.0,436238.0,10100.0,2017,106345.0,975.62394957,26782.0,45130.0,158354.0,133,1.0225430182,8770.0,58174.0,1317.7005401,45686.0,82911.0,(0133) Haute-Normandie,131729.0
171074.0,168721.0,(15) Specialist COP,34982.0,7.93,48841.0,24683.0,32597.0,2153.85,61907.0,7241.0,76648.0,150.79,123426.0,3384.0,180862.0,3672.0,2017,63296.0,1053.8896646,18406.0,30463.0,6437.0,134,0.9862475871999999,10716.0,32335.0,811.59638327,3741.0,49981.0,(0134) Centre,151568.0
299835.0,309296.0,(16) Specialist other fieldcrops,37533.0,4.53,62131.0,81133.0,34306.0,3396.74,86882.0,2626.0,108801.0,155.66,157753.0,4997.0,302192.0,15234.0,2017,106444.0,1913.8825248,23835.0,44090.0,7469.0,134,1.0315514984,15850.0,49241.0,1648.9907015000001,1725.0,100084.0,(0134) Centre,285976.0
292328.0,320549.0,(45) Specialist milk,43572.0,136.97,27703.0,135400.0,41283.0,4055.66,24076.0,105732.0,84791.0,127.61,123898.0,7620.0,365627.0,8473.0,2017,114249.0,323.39473667,13603.0,72188.0,271717.0,134,1.0965400128,7934.0,44011.0,1983.7474318,30800.0,104373.0,(0134) Centre,40898.0
184771.0,187357.0,(48) Specialist sheep and goats,40339.0,60.58,9681.0,48856.0,39301.0,3720.82,14250.0,57177.0,71383.0,95.96,100551.0,2969.0,195830.0,14562.0,2017,79140.0,191.18094125,11491.0,43291.0,162528.0,134,1.0139946990000002,6614.0,24733.0,2682.8598914,16289.0,51877.0,(0134) Centre,18215.0
130847.0,111439.0,(49) Specialist cattle,52268.0,137.16,7203.0,53361.0,51120.0,2257.22,20561.0,137006.0,71680.0,134.48,101560.0,3231.0,285855.0,3685.0,2017,41095.0,68.593871517,10689.0,32483.0,83394.0,134,0.8516760303,18825.0,28367.0,608.0262045,58856.0,43781.0,(0134) Centre,9220.0
258761.0,287338.0,(50) Specialist granivores,9740.0,336.66,11416.0,106450.0,7768.0,2982.81,14732.0,8603.0,37551.0,41.86,84284.0,5017.0,171810.0,16407.0,2017,156418.0,859.96580213,5381.0,46945.0,249607.0,134,1.1104397833,3354.0,24751.0,741.42526983,39172.0,50787.0,(0134) Centre,34377.0
244590.0,241656.0,(80) Mixed crops and livestock,51174.0,118.49,41233.0,87071.0,48688.0,3123.98,62345.0,64951.0,96483.0,164.06,139782.0,6167.0,320736.0,9503.0,2017,95151.0,641.84723857,16268.0,46279.0,128408.0,134,0.9880039668,9956.0,46019.0,1083.7411229,42994.0,71484.0,(0134) Centre,103292.0
206750.0,239499.0,(16) Specialist other fieldcrops,34162.0,4.06,74393.0,43843.0,30246.0,2232.77,150368.0,1772.0,95706.0,123.45,139080.0,5867.0,316657.0,2261.0,2017,67178.0,1874.5689251,21285.0,62996.0,2117.0,135,1.1584015657,7852.0,34536.0,520.97562522,6835.0,75622.0,(0135) Basse-Normandie,229530.0
237957.0,244637.0,(45) Specialist milk,34147.0,152.11,19349.0,146469.0,31874.0,3211.95,34217.0,106161.0,87208.0,105.75,92572.0,7010.0,390649.0,7459.0,2017,82413.0,181.9656773,18533.0,40453.0,219160.0,135,1.0280716095,6238.0,43900.0,1440.8310505999998,51849.0,78642.0,(0135) Basse-Normandie,19238.0
132635.0,124035.0,(49) Specialist cattle,39072.0,125.52,9789.0,60553.0,36792.0,2523.43,87319.0,95334.0,44496.0,101.87,55988.0,5229.0,292686.0,3682.0,2017,39305.0,162.93692968,12821.0,28339.0,102639.0,135,0.9351660412999999,4977.0,23982.0,817.68289168,59243.0,47615.0,(0135) Basse-Normandie,16420.0
429319.0,436050.0,(70) Mixed livestock,48122.0,355.55,29153.0,373373.0,44399.0,4203.52,25578.0,131600.0,143698.0,141.71,119155.0,11706.0,693870.0,10492.0,2017,194285.0,390.98926443,23762.0,57402.0,365889.0,135,1.0156790194,14789.0,76203.0,1029.0864239,100129.0,112870.0,(0135) Basse-Normandie,55372.0
214373.0,216613.0,(80) Mixed crops and livestock,34291.0,100.65,27991.0,76249.0,30189.0,2873.41,42870.0,64120.0,99576.0,111.27,149293.0,4539.0,296205.0,4752.0,2017,82677.0,711.18905067,18767.0,34984.0,101665.0,135,1.0104498292,36052.0,40902.0,1010.0662237,36230.0,62736.0,(0135) Basse-Normandie,78896.0
184500.0,168163.0,(15) Specialist COP,42243.0,12.96,34951.0,28923.0,39746.0,2296.64,43945.0,8141.0,105179.0,175.38,105117.0,3335.0,197566.0,2390.0,2017,66896.0,884.31252112,18690.0,24089.0,7713.0,136,0.9114495178,10158.0,43572.0,595.15187442,5759.0,49617.0,(0136) Bourgogne,150291.0
278390.0,390653.0,(35) Specialist wine,1560.0,0.79,257236.0,114193.0,-1934.0,6534.16,129444.0,761.0,76747.0,15.15,211229.0,5776.0,327269.0,64307.0,2017,23202.0,25185.678168000002,40805.0,113325.0,447.0,136,1.4032581275999998,16034.0,41106.0,567.98818029,548.0,103195.0,(0136) Bourgogne,374173.0
261590.0,263368.0,(45) Specialist milk,44782.0,127.34,19047.0,140769.0,42832.0,3713.68,30540.0,105363.0,81178.0,131.26,96463.0,6848.0,374109.0,9727.0,2017,94228.0,307.1927077,12941.0,44611.0,218294.0,136,1.0067979304,4835.0,47035.0,1714.2028447,34834.0,90810.0,(0136) Bourgogne,40239.0
136257.0,103784.0,(49) Specialist cattle,53966.0,154.19,5642.0,54695.0,52950.0,2289.44,20735.0,130819.0,66252.0,140.72,74675.0,2852.0,276507.0,2867.0,2017,41434.0,64.4770208,17192.0,20814.0,91959.0,136,0.7616800308,2759.0,27460.0,596.41141103,83709.0,44453.0,(0136) Bourgogne,9066.0
244880.0,211290.0,(80) Mixed crops and livestock,67055.0,142.9,21636.0,64095.0,64802.0,3233.16,27238.0,113130.0,119698.0,216.27,110910.0,5796.0,343871.0,6045.0,2017,86640.0,397.40470762,23702.0,31252.0,119241.0,136,0.8628306915999999,6604.0,48332.0,834.45017537,62368.0,74366.0,(0136) Bourgogne,85444.0
95485.0,90520.0,(15) Specialist COP,18992.0,4.33,5954.0,27853.0,17601.0,1994.2,115807.0,2137.0,26481.0,66.65,101307.0,1748.0,183181.0,2541.0,2017,32597.0,1174.8045955999999,10934.0,12635.0,3277.0,141,0.9479971390999999,16001.0,16009.0,756.81182694,3049.0,31657.0,(0141) Nord-Pas-de-Calais,71242.0
221199.0,227108.0,(16) Specialist other fieldcrops,24155.0,18.05,48605.0,59680.0,20788.0,3654.95,139992.0,10814.0,93268.0,86.4,119609.0,4921.0,322857.0,21389.0,2017,75085.0,2413.0743446999995,18792.0,27616.0,14469.0,141,1.026713802,11084.0,39466.0,801.82462908,8828.0,61546.0,(0141) Nord-Pas-de-Calais,201554.0
205161.0,222450.0,(45) Specialist milk,26474.0,109.98,26065.0,106753.0,24507.0,2913.84,94499.0,69797.0,84815.0,76.7,94895.0,5709.0,369386.0,4334.0,2017,75876.0,478.98220633,13345.0,44626.0,179776.0,141,1.0842697329000002,6305.0,37642.0,1634.6119129,28519.0,68255.0,(0141) Nord-Pas-de-Calais,36369.0
267358.0,272935.0,(80) Mixed crops and livestock,31802.0,113.28,36739.0,99880.0,28972.0,3155.49,120140.0,72368.0,117019.0,102.14,122410.0,5772.0,426187.0,7924.0,2017,105126.0,1114.9270631,18712.0,35878.0,151943.0,141,1.0208623714,9797.0,54625.0,1341.2744315,44503.0,75198.0,(0141) Nord-Pas-de-Calais,111195.0
167193.0,146212.0,(15) Specialist COP,41805.0,26.02,39054.0,30459.0,39490.0,2271.7,39730.0,21085.0,111494.0,170.27,112044.0,3180.0,216722.0,3788.0,2017,54805.0,690.1853507000001,18553.0,18578.0,17277.0,151,0.8745137205,12711.0,38434.0,662.9590901,14187.0,48431.0,(0151) Lorraine,116224.0
213433.0,218325.0,(45) Specialist milk,44864.0,140.02,16507.0,123810.0,42782.0,3389.29,27807.0,83441.0,83071.0,132.18,91648.0,4392.0,334130.0,5043.0,2017,82683.0,205.78644882,10647.0,48729.0,187022.0,151,1.0229206145999998,4141.0,38865.0,1335.7000943,46890.0,71804.0,(0151) Lorraine,27162.0
243340.0,226872.0,(49) Specialist cattle,58989.0,191.73,20738.0,154946.0,56228.0,3425.39,61715.0,113808.0,96099.0,172.14,118495.0,7003.0,435647.0,5476.0,2017,89511.0,183.52847516,14694.0,40854.0,190201.0,151,0.932325993,5193.0,50625.0,992.03055283,100933.0,76030.0,(0151) Lorraine,31478.0
245994.0,220284.0,(80) Mixed crops and livestock,52432.0,121.77,35512.0,88518.0,49900.0,3031.79,35226.0,78813.0,119955.0,184.83,129762.0,6462.0,342383.0,7510.0,2017,85299.0,481.31747776,19564.0,26385.0,118802.0,151,0.8954859270000001,13014.0,52409.0,975.60175201,57455.0,74749.0,(0151) Lorraine,88468.0
99566.0,95343.0,(15) Specialist COP,20100.0,2.88,39311.0,20571.0,18334.0,1774.36,30663.0,1168.0,56965.0,63.28,49515.0,1057.0,118032.0,1155.0,2017,27365.0,1513.9040034000002,9755.0,14197.0,-3200.0,152,0.9575849861,4739.0,20955.0,-1112.205637,521.0,39280.0,(0152) Alsace,93804.0
253394.0,270812.0,(16) Specialist other fieldcrops,36711.0,8.64,47905.0,57248.0,34243.0,4771.69,25733.0,526.0,109232.0,77.69,145704.0,3969.0,213883.0,37211.0,2017,57485.0,3345.7446409000004,18683.0,52583.0,3658.0,152,1.0687385426,13009.0,44067.0,423.19212788,4130.0,91978.0,(0152) Alsace,254145.0
110116.0,147581.0,(35) Specialist wine,2497.0,0.02,57746.0,21258.0,663.0,3563.45,32973.0,0.0,58952.0,15.13,124535.0,1991.0,116106.0,19039.0,2017,10962.0,9267.703202399998,18696.0,38762.0,-3.0,152,1.3402365373,10733.0,20977.0,-140.5394546,45.0,38450.0,(0152) Alsace,136851.0
263208.0,268269.0,(45) Specialist milk,34741.0,116.46,24283.0,147150.0,32430.0,3550.28,26881.0,79623.0,109010.0,94.93,104574.0,6413.0,386075.0,10576.0,2017,97247.0,410.11957177,12596.0,37714.0,221486.0,152,1.0192258840000001,7959.0,51447.0,1901.887903,27735.0,84929.0,(0152) Alsace,38823.0
235358.0,241531.0,(80) Mixed crops and livestock,36837.0,106.3,40520.0,86937.0,33874.0,3363.58,12141.0,69673.0,114129.0,119.5,139224.0,3571.0,297514.0,9989.0,2017,78956.0,793.80610261,19799.0,40048.0,141240.0,152,1.0262292799,5877.0,41501.0,1328.670517,29349.0,81542.0,(0152) Alsace,94414.0
157345.0,148764.0,(15) Specialist COP,33842.0,19.6,26286.0,15339.0,31332.0,2295.55,33651.0,14501.0,83684.0,140.45,100863.0,2536.0,155456.0,3091.0,2017,56220.0,927.71523311,15970.0,22752.0,13577.0,153,0.9454685654,5602.0,34432.0,692.76197577,12064.0,45096.0,(0153) Franche-Comté,129586.0
191956.0,207294.0,(45) Specialist milk,41374.0,102.0,5378.0,146656.0,39328.0,3114.23,17034.0,79980.0,110010.0,114.02,132418.0,3498.0,360978.0,4770.0,2017,59907.0,111.95771155,13575.0,55135.0,191139.0,153,1.0799079378,3391.0,46896.0,1873.9172234,34018.0,63310.0,(0153) Franche-Comté,12765.0
173603.0,152687.0,(49) Specialist cattle,50505.0,142.36,15826.0,106838.0,48271.0,2668.63,55783.0,111297.0,86014.0,144.32,103144.0,3751.0,365941.0,2963.0,2017,59576.0,176.46164668,11687.0,27697.0,123347.0,153,0.879516519,3873.0,38917.0,866.4186658,67014.0,56710.0,(0153) Franche-Comté,25467.0
268236.0,261108.0,(80) Mixed crops and livestock,59563.0,125.03,29361.0,118849.0,56215.0,3506.6,36224.0,104197.0,144740.0,198.74,160581.0,6788.0,415073.0,6465.0,2017,96033.0,524.19653534,22648.0,49087.0,153003.0,153,0.9734273401000001,4098.0,55084.0,1223.7444465999997,62013.0,81218.0,(0153) Franche-Comté,104007.0
126998.0,123009.0,(15) Specialist COP,23569.0,8.03,29740.0,21785.0,20953.0,1969.83,49922.0,5090.0,60319.0,100.48,69410.0,2325.0,142914.0,1907.0,2017,43085.0,1024.9979022,12206.0,16964.0,11862.0,162,0.9685911421,10595.0,23760.0,1477.1717583,4688.0,43716.0,(0162) Pays de la Loire,100552.0
510273.0,580573.0,(20) Specialist horticulture,16650.0,0.54,15792.0,87438.0,14704.0,11301.85,16560.0,550.0,242213.0,11.75,210617.0,5122.0,359208.0,123588.0,2017,116876.0,50842.150718,6355.0,103076.0,493.0,162,1.1377694363,23245.0,71832.0,910.15700014,246.0,186500.0,(0162) Pays de la Loire,556835.0
251410.0,316976.0,(35) Specialist wine,3120.0,0.12,197424.0,29003.0,-1114.0,6142.72,90714.0,65.0,76713.0,33.38,156313.0,3938.0,203651.0,54178.0,2017,53579.0,9299.902739799998,15941.0,70197.0,79.0,162,1.260793219,9571.0,31543.0,673.23413138,224.0,92231.0,(0162) Pays de la Loire,307327.0
236260.0,257663.0,(45) Specialist milk,35097.0,130.87,19857.0,111185.0,32432.0,3618.79,26256.0,104797.0,99607.0,112.89,99957.0,6061.0,357639.0,6738.0,2017,80068.0,275.25483785,13145.0,56008.0,216174.0,162,1.0905924724,10432.0,42159.0,1651.833435,50043.0,88088.0,(0162) Pays de la Loire,31058.0
269708.0,304653.0,(48) Specialist sheep and goats,27975.0,80.72,8403.0,130328.0,25666.0,4740.72,18713.0,85538.0,78679.0,69.14,97206.0,6176.0,327440.0,28067.0,2017,111548.0,269.94346688,8702.0,62719.0,280683.0,162,1.1295666152,5308.0,38329.0,3477.223988,21755.0,76885.0,(0162) Pays de la Loire,18662.0
155563.0,150605.0,(49) Specialist cattle,43217.0,160.02,10033.0,61386.0,41482.0,2576.63,31458.0,151187.0,68415.0,112.77,73325.0,4527.0,318553.0,3514.0,2017,47610.0,121.07267472,12106.0,36748.0,132710.0,162,0.9681296723,4242.0,30618.0,829.3133389,78956.0,57187.0,(0162) Pays de la Loire,13652.0
435213.0,482496.0,(50) Specialist granivores,17421.0,421.42,11820.0,181253.0,14904.0,2998.02,16909.0,42406.0,83986.0,61.98,98714.0,7281.0,340670.0,12007.0,2017,278164.0,608.68154181,8578.0,68402.0,436800.0,162,1.1086444916,8028.0,44492.0,1036.4905718,77831.0,84692.0,(0162) Pays de la Loire,37669.0
347505.0,385635.0,(70) Mixed livestock,35682.0,298.55,23982.0,152005.0,33173.0,3767.03,15368.0,115525.0,105746.0,107.06,130119.0,8157.0,403170.0,3826.0,2017,169749.0,386.39568311,15101.0,75088.0,338494.0,162,1.1097261234,5831.0,50564.0,1133.8074934,82228.0,100108.0,(0162) Pays de la Loire,41310.0
294652.0,291927.0,(80) Mixed crops and livestock,49580.0,151.51,37151.0,90966.0,46557.0,3667.88,28735.0,87558.0,115760.0,165.82,119311.0,7101.0,334573.0,10221.0,2017,116371.0,774.13982443,21928.0,45715.0,150570.0,162,0.9907546333,13277.0,50623.0,993.81371998,58194.0,88407.0,(0162) Pays de la Loire,128080.0
